"data","chuva_mm","temperatura_min_c","temperatura_max_c","umidade_relativa_pct","radiacao_mj_m2","vento_m_s"
2025-09-17,11.2,16.5,32.6,61,20.3,1.6
2025-09-18,0.7,18.5,31.9,66,23.1,2
2025-09-19,6.3,17.7,35.8,58,19.4,2.2
2025-09-20,15,17.8,31.9,70,20.4,1.2
2025-09-21,0,18.7,30.1,66,18.4,2.4
2025-09-22,0,18.5,31.2,66,19.1,2.1
2025-09-23,0,18.8,35.8,66,22.9,2.1
2025-09-24,0.5,18.1,29.8,66,22.4,2
2025-09-25,5.2,16.5,31.8,65,19.8,2.8
2025-09-26,0,18.3,30.9,67,22.4,1.4
2025-09-27,5.7,15.9,31.1,63,21.9,1.8
2025-09-28,5,16.8,32.8,55,21.7,2
2025-09-29,2.4,19.7,31.6,74,23.3,3.8
2025-09-30,3,19.5,29.4,67,19.4,2.2
2025-10-01,0,19,30.3,64,20.7,2.3
2025-10-02,10.4,16.8,30.1,74,20.4,0.9
2025-10-03,3.7,18.8,30.6,56,23.2,3.3
2025-10-04,0,17.5,32.1,60,24.3,2.2
2025-10-05,5.9,20.7,32.4,81,19.5,2.2
2025-10-06,7.7,18.1,33,60,21.1,2.9
2025-10-07,4,17.9,34.5,60,19.1,1.7
2025-10-08,5.1,17.7,31,64,21.2,2.8
2025-10-09,0,18.2,27.5,62,21.4,2.9
2025-10-10,0,19.4,32,54,23.4,0.1
2025-10-11,10.9,17.9,34.1,73,23,2
2025-10-12,1.6,16.9,29.2,68,23.3,1.1
2025-10-13,0,18.4,34.4,68,21.1,3.3
2025-10-14,7.3,19.1,31.3,55,22.8,2.7
2025-10-15,0,16.5,35,55,19.4,2.4
2025-10-16,0,19.7,30.5,65,20.3,1.9
2025-10-17,0,18,29.3,54,21.8,2.6
2025-10-18,0,18.9,30.7,77,22.2,2.7
2025-10-19,0,20.1,34.2,68,19.3,2.4
2025-10-20,1.5,19.2,28.3,63,18.4,2.6
2025-10-21,0,19.7,28.9,59,21,2.1
2025-10-22,0,18.1,29.6,54,23,2.5
2025-10-23,0,18.7,31.6,57,20.5,0.8
2025-10-24,0,20.3,32,70,18.3,3.1
2025-10-25,1.2,19.3,28.2,68,21,3.9
2025-10-26,0,14.7,31.2,65,19.9,1.6
2025-10-27,0,18.1,32.1,73,20.9,2.5
2025-10-28,8.5,20.1,34.1,57,21.8,3.6
2025-10-29,10,16.8,33,63,21.2,1.7
2025-10-30,0,17.4,27.8,69,19.5,3.9
2025-10-31,0,21.5,29.9,60,20.8,2.8
2025-11-01,1.6,20.2,31.9,60,22.2,1.8
2025-11-02,0,20,32.5,61,20.4,2.2
2025-11-03,1.4,17.1,25.6,58,19.6,2.5
2025-11-04,0,18.5,31.3,68,20.9,1.5
2025-11-05,0,16.3,29.9,58,23.7,1.3
2025-11-06,8.1,17.1,32,58,22.6,3.2
2025-11-07,3,15.8,29.5,59,18.8,2.5
2025-11-08,0,17.6,30.6,59,19.4,2.8
2025-11-09,0,20,30,66,21.8,1.8
2025-11-10,0,20.7,32.8,57,19.5,2.1
2025-11-11,2.3,15.7,31,61,20.6,2.5
2025-11-12,0,17,28.1,63,18.3,2.4
2025-11-13,0,15.9,31.3,67,19,3.8
2025-11-14,1.3,19.1,32.1,65,19.1,1.3
2025-11-15,3.1,17.9,31.1,62,19.6,1.5
2025-11-16,0,16.9,26.6,72,20.7,2.8
2025-11-17,0.7,19.2,30.2,68,19,1.7
2025-11-18,0,17.9,30,60,18,0.7
2025-11-19,0,18,29.9,68,20.8,2.3
2025-11-20,0.6,17.5,28.4,59,20.8,3
2025-11-21,0,17.2,33.2,75,15.8,2.2
2025-11-22,0,16.5,31.4,70,18.7,2
2025-11-23,0,18.6,30.5,60,19.3,2.1
2025-11-24,0,17.4,29.5,58,19.1,2
2025-11-25,2.3,15.3,27.8,59,20.1,0.5
2025-11-26,0,16.2,31.1,62,20.8,2.2
2025-11-27,3.6,15.9,30,62,20.2,2.3
2025-11-28,0,15.2,28.1,77,17,2
2025-11-29,11,18.4,30.1,68,20.3,3.2
2025-11-30,0,18.1,28,65,16.3,2
2025-12-01,0,18.8,31.3,64,16.1,2.4
2025-12-02,0,16,28.4,72,20,0.3
2025-12-03,0,13.8,28.5,63,17.6,2.2
2025-12-04,0,15.3,30.8,67,17.7,2
2025-12-05,0,18.2,28.8,80,17.4,1.4
2025-12-06,7.2,16.8,27.4,60,17.5,1.9
2025-12-07,1,16.6,30.2,60,19.4,1.8
2025-12-08,0,16.9,31.2,68,18.7,0.2
2025-12-09,0,18.7,31.2,65,20.6,3.7
2025-12-10,0,16.3,32.5,70,15.9,2.2
2025-12-11,7,18.2,30.2,75,21.1,1.6
2025-12-12,4.1,16.7,26.8,71,15.7,1.6
2025-12-13,15.2,15.3,30.5,71,18.2,2.4
2025-12-14,2.1,11.8,29.4,61,16.3,1.2
2025-12-15,0,15.4,27.8,74,15.5,1.9
2025-12-16,9.6,15.6,28.7,65,16,1.6
2025-12-17,0,18.9,26.6,80,15.6,1
2025-12-18,3.4,16.1,25.9,79,15.7,3.1
2025-12-19,8.6,16.4,28.8,69,16.9,1
2025-12-20,5.1,15.4,29.6,63,17.9,2.1
2025-12-21,6.3,18.7,30.3,66,19.3,2.9
2025-12-22,0,12.9,27.4,68,18,1.1
2025-12-23,0,16.8,28.6,73,18.6,0.4
2025-12-24,10.7,16.5,30.3,73,13.6,2.2
2025-12-25,0,14.4,25.8,65,18.4,1.7
2025-12-26,1.9,14.5,28.1,60,18.5,2.3
2025-12-27,0.9,15.5,28.2,74,17.9,2.2
2025-12-28,1.2,16.4,26.8,79,17.3,2.4
2025-12-29,1.8,16.9,26.6,72,13.3,1.4
2025-12-30,0,15.1,28.4,77,16.7,1.5
2025-12-31,0,16.3,25.2,70,17.6,1.7
