"lancamento_id","data","tipo","categoria","subcategoria","produto_id","quantidade","unidade","valor_unitario","valor_total","canal_venda","atividade","talhao_id","natureza_alocacao","evento_id","observacao"
"L2024_001735",2024-09-17,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",37.47,562.05,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001737",2024-09-23,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",51.88,674.44,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001740",2024-09-23,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",9,"caixa",46.5,418.5,"feira_e_csa","agrofloresta","T31","direto",NA,""
"L2024_001739",2024-09-25,"receita","venda_produto","feira_local","HORTA_AVULSO",22.1,"kg",13.64,301.44,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001738",2024-09-26,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",39.47,513.11,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002369",2024-09-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,760.34,760.34,NA,"geral",NA,"compartilhado",NA,""
"L2024_001742",2024-09-30,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",39.15,313.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001743",2024-09-30,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",51.97,675.61,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001741",2024-10-02,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",44.58,534.96,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001746",2024-10-08,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",45.35,544.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002370",2024-10-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6680.8,6680.8,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001744",2024-10-10,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",39.72,556.08,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001745",2024-10-11,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",43.18,647.7,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002371",2024-10-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1112.14,1112.14,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001749",2024-10-14,"receita","venda_produto","mel","MEL_POTE",90,"pote_300g",19.86,1787.4,"feira_local","meliponicultura",NA,"direto",NA,""
"L2024_002372",2024-10-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,7622.9,7622.9,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001747",2024-10-17,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",41.36,579.04,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001748",2024-10-17,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",47.79,382.32,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001750",2024-10-21,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",41.64,582.96,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001752",2024-10-21,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",38.46,423.06,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001753",2024-10-21,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",45.55,273.3,"feira_e_csa","agrofloresta","T31","direto",NA,""
"L2024_001751",2024-10-25,"receita","venda_produto","feira_local","HORTA_AVULSO",8,"kg",10.05,80.4,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002373",2024-10-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,917.95,917.95,NA,"geral",NA,"compartilhado",NA,""
"L2024_001756",2024-10-28,"receita","venda_produto","cafe_verde","CAF_SACA",24,"saca_60kg",932.3,22375.2,"cooperativa","cafeicultura","T27","direto",NA,"venda de safra"
"L2024_001754",2024-10-30,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",51.46,668.98,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001755",2024-10-31,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",45.24,497.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001760",2024-11-04,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",38.24,191.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001761",2024-11-04,"receita","venda_produto","cafe_torrado","CAF_TORRADO",89,"pacote_250g",21.83,1942.87,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2024_001758",2024-11-07,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",37.34,261.38,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001759",2024-11-07,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",40.99,368.91,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001757",2024-11-08,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",45.39,635.46,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002374",2024-11-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6437.7,6437.7,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001762",2024-11-11,"receita","venda_produto","feira_local","HORTA_AVULSO",27.6,"kg",11.24,310.22,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001764",2024-11-11,"receita","venda_produto","cafe_verde","CAF_SACA",18,"saca_60kg",1040.89,18736.02,"cooperativa","cafeicultura","T11","direto",NA,"venda de safra"
"L2024_002375",2024-11-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1432.2,1432.2,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001763",2024-11-15,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",42.54,340.32,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001765",2024-11-18,"receita","venda_produto","feira_local","HORTA_AVULSO",17,"kg",10.47,177.99,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001767",2024-11-18,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",8,"caixa",46.5,372,"feira_e_csa","agrofloresta","T19","direto",NA,""
"L2024_001768",2024-11-18,"receita","venda_produto","cafe_torrado","CAF_TORRADO",98,"pacote_250g",20.29,1988.42,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2024_001766",2024-11-20,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",45.16,316.12,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001772",2024-11-25,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",43.41,390.69,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001771",2024-11-26,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",42.25,549.25,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002376",2024-11-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,875.8,875.8,NA,"geral",NA,"compartilhado",NA,""
"L2024_001769",2024-11-28,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",40.26,201.3,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001770",2024-11-28,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",45.32,589.16,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001774",2024-12-02,"receita","venda_produto","feira_local","HORTA_AVULSO",14.8,"kg",9.8,145.04,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001776",2024-12-02,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",9,"caixa",51.05,459.45,"feira_e_csa","agrofloresta","T04","direto",NA,""
"L2024_001775",2024-12-04,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",33.57,302.13,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001773",2024-12-06,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",39.08,351.72,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002377",2024-12-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6007.89,6007.89,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001781",2024-12-09,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",8,"caixa",44.99,359.92,"feira_e_csa","agrofloresta","T17","direto",NA,""
"L2024_001777",2024-12-11,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",40.6,446.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001778",2024-12-11,"receita","venda_produto","feira_local","HORTA_AVULSO",13.1,"kg",9.3,121.83,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001780",2024-12-11,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",48.15,337.05,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002378",2024-12-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1033.56,1033.56,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001779",2024-12-12,"receita","venda_produto","feira_local","HORTA_AVULSO",17.8,"kg",11.44,203.63,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001783",2024-12-17,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",28.74,229.92,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001782",2024-12-20,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",37.37,560.55,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001786",2024-12-23,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",40.49,242.94,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001787",2024-12-24,"receita","venda_produto","feira_local","HORTA_AVULSO",24.6,"kg",11.57,284.62,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001784",2024-12-25,"receita","venda_produto","feira_local","HORTA_AVULSO",11.3,"kg",8.84,99.89,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002379",2024-12-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1120.41,1120.41,NA,"geral",NA,"compartilhado",NA,""
"L2024_001785",2024-12-27,"receita","venda_produto","feira_local","HORTA_AVULSO",24.7,"kg",11.61,286.77,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001790",2024-12-30,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",10,"caixa",45.15,451.5,"feira_e_csa","agrofloresta","T29","direto",NA,""
"L2025_001789",2025-01-02,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",46.33,277.98,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001788",2025-01-03,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",46.04,598.52,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001791",2025-01-06,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",39.37,236.22,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001793",2025-01-06,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",50.69,152.07,"feira_e_csa","agrofloresta","T31","direto",NA,""
"L2025_001794",2025-01-06,"receita","venda_produto","mudas","MUDA",41,"unidade",14.43,591.63,"viveiro","viveiro",NA,"direto",NA,""
"L2025_001792",2025-01-07,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",44.35,487.85,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002380",2025-01-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5594.63,5594.63,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2025_002381",2025-01-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1522.27,1522.27,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2025_001798",2025-01-13,"receita","venda_produto","feira_local","HORTA_AVULSO",27.8,"kg",8.69,241.58,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001799",2025-01-13,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",9,"caixa",45.21,406.89,"feira_e_csa","agrofloresta","T31","direto",NA,""
"L2025_001795",2025-01-14,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",44.47,667.05,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001797",2025-01-15,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",45.52,227.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001796",2025-01-16,"receita","venda_produto","feira_local","HORTA_AVULSO",11.9,"kg",10.71,127.45,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001802",2025-01-20,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",36.83,220.98,"feira_e_csa","agrofloresta","T36","direto",NA,""
"L2025_001800",2025-01-22,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",49.03,539.33,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001801",2025-01-23,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",40.24,241.44,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002382",2025-01-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,997.1,997.1,NA,"geral",NA,"compartilhado",NA,""
"L2025_001803",2025-01-28,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",39.08,468.96,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001804",2025-01-28,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",42.43,381.87,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001805",2025-01-31,"receita","venda_produto","feira_local","HORTA_AVULSO",21.7,"kg",9.81,212.88,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001806",2025-02-04,"receita","venda_produto","feira_local","HORTA_AVULSO",23,"kg",10.72,246.56,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001807",2025-02-05,"receita","venda_produto","feira_local","HORTA_AVULSO",17.5,"kg",11.97,209.48,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001808",2025-02-06,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",44.33,576.29,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002383",2025-02-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5451.48,5451.48,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2025_001811",2025-02-10,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",45.25,135.75,"feira_e_csa","agrofloresta","T29","direto",NA,""
"L2025_002384",2025-02-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1151.1,1151.1,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2025_001809",2025-02-12,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",48.01,672.14,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001810",2025-02-13,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",37.98,569.7,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002385",2025-02-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,9041.04,9041.04,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2025_001813",2025-02-17,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",40.83,571.62,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001814",2025-02-17,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",41.66,374.94,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001815",2025-02-17,"receita","venda_produto","feira_local","HORTA_AVULSO",11.4,"kg",11.18,127.45,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001816",2025-02-17,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",52.09,156.27,"feira_e_csa","agrofloresta","T29","direto",NA,""
"L2025_001812",2025-02-21,"receita","venda_produto","feira_local","HORTA_AVULSO",24.8,"kg",14.63,362.82,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001819",2025-02-24,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",5,"caixa",48.06,240.3,"feira_e_csa","agrofloresta","T19","direto",NA,""
"L2025_001820",2025-02-24,"receita","venda_produto","mudas","MUDA",63,"unidade",12.14,764.82,"viveiro","viveiro",NA,"direto",NA,""
"L2025_001818",2025-02-25,"receita","venda_produto","feira_local","HORTA_AVULSO",26.9,"kg",11.75,316.08,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002386",2025-02-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,812.51,812.51,NA,"geral",NA,"compartilhado",NA,""
"L2025_001817",2025-02-28,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",37.16,483.08,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001822",2025-03-03,"receita","venda_produto","feira_local","HORTA_AVULSO",19.3,"kg",10.48,202.26,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001824",2025-03-03,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",5,"caixa",42.59,212.95,"feira_e_csa","agrofloresta","T03","direto",NA,""
"L2025_001821",2025-03-05,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",35.9,538.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001823",2025-03-07,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",39.58,197.9,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002387",2025-03-08,"despesa","manejo","mao_de_obra",NA,NA,NA,7461.32,7461.32,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2025_001827",2025-03-10,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",41.67,625.05,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002388",2025-03-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,927.09,927.09,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2025_001825",2025-03-13,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",40.64,528.32,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001826",2025-03-13,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",51.77,673.01,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002389",2025-03-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,7959.2,7959.2,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2025_001832",2025-03-17,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",46.39,139.17,"feira_e_csa","agrofloresta","T27","direto",NA,""
"L2025_001828",2025-03-19,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",39.33,314.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001829",2025-03-19,"receita","venda_produto","feira_local","HORTA_AVULSO",26.4,"kg",9.9,261.36,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001830",2025-03-21,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",45.63,273.78,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001831",2025-03-21,"receita","venda_produto","feira_local","HORTA_AVULSO",10.5,"kg",10.04,105.42,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001834",2025-03-24,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",40.39,444.29,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001837",2025-03-24,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",9,"caixa",45.64,410.76,"feira_e_csa","agrofloresta","T06","direto",NA,""
"L2025_001836",2025-03-26,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",41.64,624.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002390",2025-03-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1170.96,1170.96,NA,"geral",NA,"compartilhado",NA,""
"L2025_001833",2025-03-27,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",45.15,270.9,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001835",2025-03-28,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",46.59,326.13,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001840",2025-03-31,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",8,"caixa",40.45,323.6,"feira_e_csa","agrofloresta","T03","direto",NA,""
"L2025_001838",2025-04-01,"receita","venda_produto","feira_local","HORTA_AVULSO",8.1,"kg",10.02,81.16,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001839",2025-04-03,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",37.62,376.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001842",2025-04-07,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",38.05,494.65,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001845",2025-04-07,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",43.07,172.28,"feira_e_csa","agrofloresta","T26","direto",NA,""
"L2025_001841",2025-04-08,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",52.1,364.7,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002391",2025-04-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6328.23,6328.23,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2025_001843",2025-04-09,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",42.47,552.11,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001844",2025-04-11,"receita","venda_produto","feira_local","HORTA_AVULSO",10.6,"kg",10.6,112.36,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_002392",2025-04-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1581.3,1581.3,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2025_001846",2025-04-17,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",44.39,488.29,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001847",2025-04-17,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",41.97,503.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001851",2025-04-21,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",40.9,245.4,"feira_e_csa","agrofloresta","T29","direto",NA,""
"L2025_001850",2025-04-23,"receita","venda_produto","feira_local","HORTA_AVULSO",24.2,"kg",9.11,220.46,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001848",2025-04-25,"receita","venda_produto","feira_local","HORTA_AVULSO",13.2,"kg",9.77,128.96,"feira_e_csa","horta",NA,"direto",NA,""
"L2025_001849",2025-04-25,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",38.3,268.1,"feira_e_csa","horta",NA,"direto",NA,""
